0005164885,AX6Y1YRA8SKP4,5.0,1483315200
0005164885,A3TGBL8GUIWV0B,5.0,1483228800
0005164885,A1Z5HDNUO3OIYN,5.0,1483142400
0005164885,A2XGWETV46KIBH,5.0,1483056000
0005164885,A13GNJ3S9ZF5BQ,5.0,1482710400
0005164885,A1X35PJZOLARRA,5.0,1482624000
0005164885,A1WAT97CYIEKFD,5.0,1482624000
0005164885,A3HW4V2FNZYP47,5.0,1482624000
0005164885,A119HO2497ECOR,1.0,1482537600
0005164885,A22IKAVXPJRQI9,5.0,1482451200
0005164885,A2OE456EJT10IH,5.0,1482364800
0005164885,A2ABS19XRBCQH6,4.0,1482278400
0005164885,A4E8DSIT3KROZ,5.0,1482192000
0005164885,AD6HJX6R4KTG9,5.0,1481760000
0005164885,AQ3G2ZMUQFMVW,5.0,1481587200
0005164885,A1UJHKCXY0ALOB,5.0,1481414400
0005164885,AO63UEKV6LRD0,5.0,1481414400
0005164885,AVGSFWNUMZZXH,5.0,1481328000
0005164885,AHJWFTI30EXTC,5.0,1481328000
0005164885,AIQLWMMTEKLJO,3.0,1481241600
0005164885,A2MHTSF06C0MCK,5.0,1481241600
0005164885,A3RWD8MAZVMHDH,5.0,1481241600
0005164885,A35IY0X3FU91XF,5.0,1480982400
0005164885,A1DQWYKQTEKVD2,5.0,1480896000
0005164885,AL7AA2AXDS64K,3.0,1480896000
0005164885,A3LEN0P07MGJE2,5.0,1480723200
0005164885,A4N7N68ICDNM,5.0,1480636800
0005164885,A1LXNW8SR80GAP,5.0,1480550400
0005164885,A21CWGARS1IU8H,5.0,1480464000
0005164885,AKVD0HOL2W48C,5.0,1479168000
0005164885,A3HUZCTHJL7GZH,5.0,1477699200
0005164885,A1SFW59EOJMSO9,5.0,1477267200
0005164885,A17XW3ASL2BVIT,5.0,1475971200
0005164885,A37RP9W6V1K9TE,5.0,1475280000
0005164885,A2YV6GUFMQF01O,5.0,1471219200
0005164885,AAZBD0MDPIMQQ,5.0,1471219200
0005164885,A2PH3AS8LW54SY,5.0,1470873600
0005164885,A1SZ4ST2JE78ZU,5.0,1468886400
0005164885,AUUFBPS3WHP3W,5.0,1466640000
0005164885,A1OBW4RZQHC5G7,5.0,1464998400
0005164885,A2JRM3TJBEL7IN,5.0,1464480000
0005164885,A3HGHSGOT8Y9NJ,5.0,1462665600
0005164885,A2OTCGRWWSP9TA,5.0,1462579200
0005164885,A23UYZDRSRLMU9,5.0,1461456000
0005164885,A2JSZ6OR4MRXD9,4.0,1461369600
0005164885,A21PVOADQS3MIV,4.0,1459641600
0005164885,A13GX0YEZV831Q,2.0,1458777600
0005164885,A2LY25FG62QNC5,5.0,1458000000
0005164885,A310F9Q4KTWWB5,5.0,1457913600
0005164885,A2L2UXHXE8T9BH,5.0,1457222400
0005164885,A2DHON4QDFE8Y4,5.0,1457049600
0005164885,A3LSTXKKYSZH6J,5.0,1456617600
0005164885,ANTNQM7Q68A53,1.0,1455840000
0005164885,A100424GPM76WG,5.0,1454889600
0005164885,A1UKN4AE8KFNJ4,5.0,1454716800
0005164885,AOEZTC3HLG4LK,5.0,1454457600
0005164885,A14ZRIH1CE88Y8,5.0,1454371200
0005164885,A106IVCTLTZXBT,5.0,1454371200
0005164885,A38MJOVMK8Q5RX,5.0,1454284800
0005164885,A3ESJI2BZ6JZQ1,5.0,1454284800
0005164885,A33MTJDDQ8NXG1,5.0,1454025600
0005164885,A7BMJLSWGV9HM,5.0,1453852800
0005164885,A12TJ9TIFX7RYI,5.0,1453852800
0005164885,AEJ4TU4QA74UX,5.0,1453680000
0005164885,A2J26LKE5LUBSO,5.0,1453420800
0005164885,ADO20LFM3SR5,5.0,1453420800
0005164885,A244HFH5O6P4DE,5.0,1453334400
0005164885,A2MP6YUBYQ0VBS,5.0,1453334400
0005164885,A1F4NXU48GI9PI,5.0,1453161600
0005164885,A36D2V0Q6PGJ2O,5.0,1453161600
0005164885,AZ3ZRUCFQ8AX4,5.0,1453075200
0005164885,A2F23K3H6YWZXG,1.0,1453075200
0005164885,A2CFE350WZNG19,5.0,1452816000
0005164885,A1K498UKOIMYGO,5.0,1452211200
0005164885,A30YHQVFV7MQ5V,5.0,1452124800
0005164885,A3U3INLRLSFLR9,5.0,1451174400
0005164885,AYOSWD452XQ45,5.0,1450224000
0005164885,A2TZ1CMX1RD54N,5.0,1449964800
0005164885,A1HC3V20X0WI6J,5.0,1449532800
0005164885,A1HXWGXVHWSWRG,5.0,1449360000
0005164885,A3OJM6TXMK3J53,5.0,1449273600
0005164885,A2Z188X88RY87M,5.0,1449014400
0005164885,A1SS8FYC3VLKUW,5.0,1448755200
0005164885,A2QM6TB5EKZXZR,5.0,1448236800
0005164885,A22LU2IH0YX6EY,5.0,1448064000
0005164885,AFNAUZQFKYH5U,5.0,1447632000
0005164885,A2MR2EX5LKT5YD,5.0,1447286400
0005164885,A3R63LTDYR7STR,5.0,1445212800
0005164885,A15ZHF6UK7QNE2,5.0,1445040000
0005164885,A3R3KKLF3P1YGG,5.0,1444348800
0005164885,A2BYAFA6ASAD49,5.0,1444176000
0005164885,AZSEF32P88GH0,5.0,1440979200
0005164885,A26UUNTEBKMDUS,5.0,1439596800
0005164885,A3OBFDZV9KRJDV,5.0,1438732800
0005164885,AZOILH84GFKHO,5.0,1438732800
0005164885,A3OXF9EJ8R22YP,5.0,1438732800
0005164885,AVZAA0EEZQ3HT,5.0,1438128000
0005164885,A3774LLDE70I6B,5.0,1437177600
0005164885,A1A5KF3F0Q3N8B,5.0,1436832000
0005164885,A1DQRJ3LTJ5P51,5.0,1436313600
0005164885,A2B26KM8F4TJR,5.0,1435708800
0005164885,A1A6HO6V37NL04,5.0,1434326400
0005164885,A3LZPQXHNDXMWT,5.0,1433894400
0005164885,A3OIN4ZEM2HWJ1,5.0,1433116800
0005164885,A1IL603JSIKSAU,4.0,1432339200
0005164885,A12Z7WW6TDZD9,5.0,1431734400
0005164885,A38QUNL0PMB54W,5.0,1431648000
0005164885,AAVVPHV7ALEAY,5.0,1430524800
0005164885,A2D1HV7JMXM6SM,5.0,1429488000
0005164885,A3BQST540E7RTA,5.0,1428537600
0005164885,A39Z6UHRQEPUH0,4.0,1427846400
0005164885,A20LHSAUWUG1TA,5.0,1427500800
0005164885,A3QPCGA4LVIYZ6,5.0,1425772800
0005164885,A3HZ12LCRI6A9D,5.0,1425772800
0005164885,AQRJBD9URDKLU,5.0,1425513600
0005164885,A1LWWQQI1VLMKB,5.0,1425513600
0005164885,A1YVDIHSHF8OHZ,5.0,1425513600
0005164885,A36VOVWL720LJ7,5.0,1425168000
0005164885,A2PBPFPMTEZYKP,4.0,1425081600
0005164885,AXPOALXYATFW7,5.0,1424649600
0005164885,A2G4YUET0KEOGU,5.0,1424563200
0005164885,A35QOV8PHNRG0R,5.0,1424304000
0005164885,A3TWFZ1CFVZGH3,5.0,1424217600
0005164885,A1OWJF845C3T2D,4.0,1424131200
0005164885,A1TAIM1B6IQTPV,5.0,1424131200
0005164885,A1SEIKRHN3PUI1,5.0,1424044800
0005164885,ACXTRLONCQFT3,5.0,1423785600
0005164885,A2TTM8B9HJILKB,4.0,1423180800
0005164885,AD989CNXEUW3M,5.0,1423008000
0005164885,A3VWLNE3LLQAD,5.0,1423008000
0005164885,A2LOGVI7XP0L1C,5.0,1423008000
0005164885,A24RXNDNZFXBNF,4.0,1423008000
0005164885,A1KJ1ULYERNLV6,5.0,1422748800
0005164885,A3VAY9971RTVX0,5.0,1422662400
0005164885,AY60G9YBBZ1MP,5.0,1422316800
0005164885,A2BS4RS9ASZC0X,5.0,1421712000
0005164885,AL20VI2VIVTXE,5.0,1421625600
0005164885,AHYF7HYF07996,5.0,1421366400
0005164885,A5NTFJ825RE9C,5.0,1421366400
0005164885,A3QS7IOATR9BAJ,4.0,1421280000
0005164885,A2916TBD8UON1L,3.0,1421280000
0005164885,A1L2MSODO23S91,5.0,1421107200
0005164885,A31S8E72Q59HQ0,5.0,1421107200
0005164885,A1R72MOL7W5LQS,5.0,1421020800
0005164885,A2N3XSH3WKTONV,5.0,1421020800
0005164885,A19W77ITO6I1CN,5.0,1420761600
0005164885,A22E1CMK0X65SH,1.0,1420675200
0005164885,AQXJ4OEUU0CML,5.0,1420675200
0005164885,A1PVDYQ2A3IDBN,5.0,1420588800
0005164885,A2YKKELYCMVWET,5.0,1420416000
0005164885,A2DL668WZNMWOV,5.0,1420329600
0005164885,A2483LC86V6QNN,4.0,1420329600
0005164885,A3DQ72ZTE366UV,5.0,1420329600
0005164885,A1MVOW9SQGJA40,5.0,1420243200
0005164885,A12OQ364NXK3IA,5.0,1420243200
0005164885,A380N5G4HXEW9Y,5.0,1420243200
0005164885,A10BE0QL0POAMN,5.0,1420070400
0005164885,A21ZSJZG4TXDI3,5.0,1420070400
0005164885,A1DG2CC2FN912O,5.0,1420070400
0005164885,A3TAQK71RN1W48,5.0,1420070400
0005164885,A2KR372GZW00MJ,5.0,1419811200
0005164885,A3NJ7AKKHPT7CR,5.0,1419552000
0005164885,A389BW3IW6BBWI,5.0,1419552000
0005164885,A3LJ1NVPR8NQPE,5.0,1419552000
0005164885,A1QXQCQNFSTQUQ,5.0,1419379200
0005164885,A1C222P5GRM8ZP,5.0,1419292800
0005164885,A2K6HJJCC9S0JB,5.0,1419206400
0005164885,ALIGGKW59CMIC,4.0,1419120000
0005164885,A1DXLDWIJRXNPS,5.0,1419033600
0005164885,A1LM2MYVX73XGD,5.0,1418947200
0005164885,A2K6RB3D2VHIP0,1.0,1418947200
0005164885,A1WMC4570W2PRN,5.0,1418860800
0005164885,A3KU88HS93FQIT,5.0,1418860800
0005164885,ALCA8QIC8Z8S9,5.0,1418860800
0005164885,A3DQXR0FIU4ZHL,5.0,1418860800
0005164885,AVK5LJKNZMRFL,5.0,1418860800
0005164885,AW1TKKYZN06GK,5.0,1418515200
0005164885,A1ZM9UZORJNY8S,5.0,1418428800
0005164885,A1JCGSM7GDK8DY,5.0,1418342400
0005164885,A1O17YGZA8GAH0,5.0,1418256000
0005164885,A3BRKM5KUI68SG,5.0,1418169600
0005164885,AY1Z7XIN5NB1C,5.0,1418083200
0005164885,A3H76162AUZ2TO,5.0,1418083200
0005164885,A45BRETHY056V,5.0,1418083200
0005164885,AOJM5U2HXZSDO,5.0,1418083200
0005164885,A38RSGYG1D7345,5.0,1417996800
0005164885,A1AOIOJO68MIZQ,5.0,1417996800
0005164885,A3D939LNWHD30R,5.0,1417910400
0005164885,A1M390I9X5F6KU,5.0,1417910400
0005164885,A2C5YJZBCDF5D9,5.0,1417824000
0005164885,A11PG2SD0SK4O,3.0,1417651200
0005164885,A1B57AWMPL1L7S,5.0,1417478400
0005164885,A28ML3YCQBLH2D,4.0,1417392000
0005164885,A3H76V5MV8L2B1,5.0,1417046400
0005164885,A16YOBNL7C0L3W,5.0,1416787200
0005164885,A3W3798PKIP5M,5.0,1416355200
0005164885,A11RAG6CQ235C8,4.0,1416355200
0005164885,A10VTFSBXNZOJZ,5.0,1415923200
0005164885,A3FGFAWEBV5LF8,5.0,1414800000
0005164885,A2I35GANZ79ESP,4.0,1414368000
0005164885,A2Z9W7UHX01CRK,2.0,1414195200
0005164885,A3PZMYD5I2WBDZ,5.0,1413936000
0005164885,A385OD4SI7H1Y0,5.0,1413676800
0005164885,A1MHFO1841U6X7,5.0,1412121600
0005164885,A1PUML6K45MCDG,4.0,1411689600
0005164885,A251RWZ8E0WD39,5.0,1409702400
0005164885,A33PXNBQG8PSWW,5.0,1408060800
0005164885,A2LT8A8SN78FTX,5.0,1408060800
0005164885,A1619VZGRU0FX7,5.0,1407456000
0005164885,A2HQBRHWS4TB65,5.0,1406419200
0005164885,A3JGSGTB89YI63,5.0,1406073600
0005164885,A2I0E53DAKJZ2Z,5.0,1405641600
0005164885,A55KP207YGJ2W,2.0,1404259200
0005164885,A3FKQS32EPIJ5F,5.0,1404086400
0005164885,A2QIKWNGL12GM3,5.0,1401321600
0005164885,ADIDJSG3CP9LT,4.0,1397779200
0005164885,A2YDW53O4KM2LD,5.0,1396396800
0005164885,A16I7QKF65BGKP,5.0,1396137600
0005164885,A3BUN5KKKUMUIH,5.0,1394064000
0005164885,A2ERJ4Z72HEXXQ,5.0,1393891200
0005164885,A3MXZO6IJWXCZU,5.0,1393804800
0005164885,AROYV9EY8TXT6,5.0,1393372800
0005164885,A35X21R32DWAJG,3.0,1393372800
0005164885,A144MXNP5WCE4Z,5.0,1392681600
0005164885,A31RGGYIARS19B,5.0,1392422400
0005164885,AR59DFTK8C2XQ,1.0,1392076800
0005164885,A15HHZM34NSEN,5.0,1391990400
0005164885,A29WOPBR5MCDXQ,5.0,1391817600
0005164885,A2VJ0D247KSV2R,5.0,1391731200
0005164885,A2GSWLKNQZTSOJ,5.0,1391472000
0005164885,A12A3R3D3LB4PX,5.0,1391212800
0005164885,A2F4JK7U6HFNXV,5.0,1391040000
0005164885,A71Z5Y77VZT7B,5.0,1390867200
0005164885,A3N7OR57LC37EO,5.0,1390867200
0005164885,A3CJH3IGZG5935,4.0,1390694400
0005164885,A241GI5D9EVJI6,5.0,1390003200
0005164885,A29AI0KACW12K7,5.0,1389830400
0005164885,A2FZYDTG24QGDH,5.0,1389571200
0005164885,A3OYU2427T326X,4.0,1389571200
0005164885,A3292P5E03PLD4,5.0,1389139200
0005164885,A1XETBGQF7SK2J,1.0,1389052800
0005164885,A3809YE4UN4NBO,3.0,1388966400
0005164885,A2LYK2N9IHPGZB,5.0,1388966400
0005164885,A2U0UDI3WO6EHK,5.0,1388707200
0005164885,A2FM3QBSK12DRD,5.0,1388620800
0005164885,A7D2C7BGN5FUX,5.0,1388620800
0005164885,A2DKW76Q73QNCL,5.0,1388620800
0005164885,A19WWX0OEF09FL,5.0,1388534400
0005164885,A3KOQC9DJ6ZNOG,5.0,1388275200
0005164885,A3860I0MKYBQTC,3.0,1388275200
0005164885,A3AQSLXIQ65JFM,5.0,1388102400
0005164885,A2QS7PBWB8JU6Q,5.0,1387929600
0005164885,A2SQACF7B64WZV,4.0,1387929600
0005164885,A292LH70UXBNNV,5.0,1387584000
0005164885,A5BCQYJNFHFTL,5.0,1387324800
0005164885,A3TEFM3E7S2U3P,4.0,1387324800
0005164885,A38QXM2E02RJEM,5.0,1387238400
0005164885,A3442LIFUS47N9,5.0,1387152000
0005164885,A3FM5JCZLKPT9E,5.0,1386979200
0005164885,A24THYC9H86F3S,5.0,1386806400
0005164885,A332BUKVG8YYOP,3.0,1386547200
0005164885,A2MB4IT9UEOPJ7,5.0,1386201600
0005164885,A1K3UKSNYTVD5K,5.0,1386028800
0005164885,A1UI2UN2YZB6MG,5.0,1385856000
0005164885,A1WBWZ4LRA77EI,5.0,1385683200
0005164885,A2DF3HMOROM045,5.0,1385596800
0005164885,A14GG818L0R1M8,5.0,1384905600
0005164885,A18E1V7B0MA9FK,2.0,1384473600
0005164885,A1DURUND7Z3E1V,5.0,1384041600
0005164885,A3NSGSNWBBMRWJ,5.0,1383609600
0005164885,A11G6W63KDYE5M,5.0,1381622400
0005164885,A12YOSIONDWIN0,5.0,1381017600
0005164885,A1CKV08MCK2URI,5.0,1377734400
0005164885,A1DOXAZKOQ940T,5.0,1377648000
0005164885,AN05NV56G37EQ,5.0,1376524800
0005164885,ACUVD6E4CE8BR,4.0,1376006400
0005164885,A1O5Q1QTWIZGNB,5.0,1373068800
0005164885,A1R0T84L93GK6Z,5.0,1369526400
0005164885,A284OUCTV16UMB,5.0,1368748800
0005164885,A3P6MAZBTAPR06,5.0,1368576000
0005164885,A1CX1E2MO7MEDP,5.0,1368057600
0005164885,A30HB3QK4S93L,4.0,1368057600
0005164885,A2SLM5PQCKFC0Z,5.0,1363564800
0005164885,AFSWJ734KHF0E,5.0,1363478400
0005164885,A25ISM17IXP1UQ,4.0,1363392000
0005164885,A2C0H4RRVSOTTL,5.0,1363219200
0005164885,AY4P31KE6X0SP,5.0,1362787200
0005164885,A1JD8ZOUH8SFPI,5.0,1362268800
0005164885,A30Z99IL0HM3ZJ,4.0,1361836800
0005164885,A30ICHG5QBGMDC,2.0,1361750400
0005164885,AYMYV16ND9AWK,5.0,1361577600
0005164885,A3NUFQGQ91YUMC,3.0,1361491200
0005164885,AVC3QCU71O0X0,4.0,1361059200
0005164885,A2FE5J3AW5AP4S,5.0,1360713600
0005164885,A2T9U2ZOAOEH4W,5.0,1360540800
0005164885,A3QPDOV3OATWTU,5.0,1359936000
0005164885,A5P3OI1G2I578,3.0,1359936000
0005164885,A2FBR49Z68IK8R,5.0,1358640000
0005164885,AVV5E4Q9MS52G,5.0,1358467200
0005164885,A1THGFA336HH7I,5.0,1358380800
0005164885,A10O44CAZCUQOM,2.0,1358380800
0005164885,A1TV0MBAF13ZMS,5.0,1358208000
0005164885,A347XFI3DDK0HP,3.0,1358208000
0005164885,A2ZSI8W1KKFT60,2.0,1358121600
0005164885,A14JOP17BP0W62,5.0,1358121600
0005164885,A1MONX4BWZWC0J,5.0,1358035200
0005164885,A153S56HKLR9C3,4.0,1357862400
0005164885,A3BIVPM54F0T90,5.0,1357862400
0005164885,A2GPXX8ZBZGD8A,5.0,1357776000
0005164885,A1IRNTJ949X77W,5.0,1357689600
0005164885,A1ZCRA0P1HO1KY,5.0,1357603200
0005164885,A23PAMXC69IH9R,5.0,1357603200
0005164885,AWOYFCVCDWK3J,2.0,1357430400
0005164885,A1WNOAT27B8H3V,5.0,1357084800
0005164885,A2GT0MCMRKLKDW,5.0,1356998400
0005164885,A1SPF1F1XT6QN0,5.0,1356998400
0005164885,A10WVOMOVDBWIS,5.0,1356998400
0005164885,APAEAILK3R1L7,5.0,1356912000
0005164885,AWPWMF4XF23W2,3.0,1356912000
0005164885,A1JCCV4YZFM58I,5.0,1356825600
0005164885,A18PKS7B2T8APF,5.0,1356652800
0005164885,A243A3DUDNGLX5,2.0,1356652800
0005164885,A3NYRKZ18X5A39,5.0,1356652800
0005164885,A2IS5XUD35SA45,5.0,1356480000
0005164885,A3VBD0W4XJ791G,5.0,1356393600
0005164885,A244Z54EBHIFVV,5.0,1356393600
0005164885,AHJTWBO351C93,5.0,1356393600
0005164885,AQZZ4F97YV0X7,5.0,1356307200
0005164885,A2LFKLZ7UMQZHA,5.0,1356307200
0005164885,A2SJLW9RFVQAOA,5.0,1356134400
0005164885,A3DV41QZ83AJH6,5.0,1356048000
0005164885,A3DXMPD67W5PH0,5.0,1355961600
0005164885,A2ZZMXTC6RSO5P,5.0,1355961600
0005164885,AD0XXQCKV30A,5.0,1355961600
0005164885,A2EVRLS34H6ZPH,5.0,1355875200
0005164885,A25E9CFKPH5E01,5.0,1355875200
0005164885,A33W47K5PK7TAL,5.0,1355875200
0005164885,A2NTGTMFOXK3IU,4.0,1355875200
0005164885,A243RJRMVZR00S,5.0,1355788800
0005164885,AC9JKLMPSX9YM,5.0,1355529600
0005164885,AYVKLGQEFI4BY,5.0,1355356800
0005164885,A3FEV26H9XAARF,5.0,1355184000
0005164885,A3E7IWCC8ILM3P,4.0,1355097600
0005164885,A2W8JZAZ2M8M9X,5.0,1355097600
0005164885,A1EBQECLEPEZH1,5.0,1354924800
0005164885,A3B0RREN16L05U,2.0,1354838400
0005164885,A3J28ZZZN1XTQJ,5.0,1354665600
0005164885,A3G8N3Y3LFHCP4,3.0,1354665600
0005164885,A2HFQ6ZROPHYN7,5.0,1354406400
0005164885,APMRAR91MZZT6,5.0,1354233600
0005164885,A3VUBLR731WYUT,5.0,1353888000
0005164885,A2NAVBB8JXTDXF,5.0,1353888000
0005164885,A1MOFAHXMP64Z7,5.0,1353542400
0005164885,A9VROMAWXIL9G,4.0,1348531200
0005164885,A38DLHXFAE1KRQ,5.0,1340323200
0005164885,AIORX2UJMRCVJ,5.0,1339372800
0005164885,A2K838ZWRH88W9,5.0,1336348800
0005164885,A12VZJI2IJ2RV1,5.0,1332201600
0005164885,AXE605SYLBZMX,5.0,1328918400
0005164885,A1UHDZY0ANOUMY,5.0,1326844800
0005164885,A1E03GQ5H2OBIY,5.0,1326326400
0005164885,A3F1CA7BDGQPUS,5.0,1326153600
0005164885,A1R9TDP8SRRF04,5.0,1325203200
0005164885,A3COEQWQDWDAGF,5.0,1325116800
0005164885,A2EMO45KCVDURE,5.0,1324857600
0005164885,A10RV6FRIP7G93,4.0,1323043200
0005164885,A1E1RHG64E0R6G,5.0,1321833600
0005164885,A2YA0UUU8KKG7A,5.0,1315353600
0005164885,A657PIRRL6LHI,4.0,1295481600
0005164885,A1ODO6RLUHZVM8,3.0,1294099200
0005164885,A1S2MNCKEWQ64N,4.0,1293408000
0005164885,A3N6KWRA550TWC,3.0,1292112000
0005164885,A11QKPQEJMU4C9,5.0,1290816000
0005164885,A3MNHI435PVAYG,1.0,1288569600
0005164885,A340EM3RDH2V0K,2.0,1288569600
